,index,year,s&p_eps,s&p_closing_prices,real_gdp,average_10y_yield_%,average_annual_inflation
409,5466,2000.0,74.17,1479.849976,13130987.0,6.03,3.4
410,5467,2000.0,74.17,1496.069946,13130987.0,6.03,3.4
411,5468,2000.0,74.17,1491.719971,13130987.0,6.03,3.4
412,5469,2000.0,74.17,1499.47998,13130987.0,6.03,3.4
413,5470,2000.0,74.17,1498.130005,13130987.0,6.03,3.4
414,5471,2000.0,74.17,1505.969971,13130987.0,6.03,3.4
415,5472,2000.0,74.17,1508.310059,13130987.0,6.03,3.4
416,5473,2000.0,74.17,1506.449951,13130987.0,6.03,3.4
417,5474,2000.0,74.17,1514.089966,13130987.0,6.03,3.4
418,5475,2000.0,74.17,1509.839966,13130987.0,6.03,3.4
419,5476,2000.0,74.17,1502.589966,13130987.0,6.03,3.4
420,5477,2000.0,74.17,1517.680054,13130987.0,6.03,3.4
421,5478,2000.0,74.17,1520.77002,13130987.0,6.03,3.4
422,5479,2000.0,74.17,1507.079956,13130987.0,6.03,3.4
423,5480,2000.0,74.17,1492.25,13130987.0,6.03,3.4
424,5481,2000.0,74.17,1502.51001,13130987.0,6.03,3.4
425,5482,2000.0,74.17,1494.5,13130987.0,6.03,3.4
426,5483,2000.0,74.17,1489.26001,13130987.0,6.03,3.4
427,5484,2000.0,74.17,1481.98999,13130987.0,6.03,3.4
428,5485,2000.0,74.17,1484.910034,13130987.0,6.03,3.4
429,5486,2000.0,74.17,1480.869995,13130987.0,6.03,3.4
430,5487,2000.0,74.17,1465.810059,13130987.0,6.03,3.4
431,5488,2000.0,74.17,1444.51001,13130987.0,6.03,3.4
432,5489,2000.0,74.17,1459.900024,13130987.0,6.03,3.4
433,5490,2000.0,74.17,1451.339966,13130987.0,6.03,3.4
434,5491,2000.0,74.17,1449.050049,13130987.0,6.03,3.4
435,5492,2000.0,74.17,1448.719971,13130987.0,6.03,3.4
436,5493,2000.0,74.17,1439.030029,13130987.0,6.03,3.4
437,5494,2000.0,74.17,1427.209961,13130987.0,6.03,3.4
438,5495,2000.0,74.17,1426.569946,13130987.0,6.03,3.4
439,5496,2000.0,74.17,1458.290039,13130987.0,6.03,3.4
440,5497,2000.0,74.17,1436.51001,13130987.0,6.03,3.4
441,5498,2000.0,74.17,1436.22998,13130987.0,6.03,3.4
442,5499,2000.0,74.17,1426.459961,13130987.0,6.03,3.4
443,5500,2000.0,74.17,1434.319946,13130987.0,6.03,3.4
444,5501,2000.0,74.17,1436.280029,13130987.0,6.03,3.4
445,5502,2000.0,74.17,1408.98999,13130987.0,6.03,3.4
446,5503,2000.0,74.17,1402.030029,13130987.0,6.03,3.4
447,5504,2000.0,74.17,1387.02002,13130987.0,6.03,3.4
448,5505,2000.0,74.17,1364.589966,13130987.0,6.03,3.4
449,5506,2000.0,74.17,1329.780029,13130987.0,6.03,3.4
450,5507,2000.0,74.17,1374.170044,13130987.0,6.03,3.4
451,5508,2000.0,74.17,1374.619995,13130987.0,6.03,3.4
452,5509,2000.0,74.17,1349.969971,13130987.0,6.03,3.4
453,5510,2000.0,74.17,1342.130005,13130987.0,6.03,3.4
454,5511,2000.0,74.17,1388.76001,13130987.0,6.03,3.4
455,5512,2000.0,74.17,1396.930054,13130987.0,6.03,3.4
456,5513,2000.0,74.17,1395.780029,13130987.0,6.03,3.4
457,5514,2000.0,74.17,1398.130005,13130987.0,6.03,3.4
458,5515,2000.0,74.17,1364.900024,13130987.0,6.03,3.4
459,5516,2000.0,74.17,1364.439941,13130987.0,6.03,3.4
460,5517,2000.0,74.17,1379.579956,13130987.0,6.03,3.4
461,5518,2000.0,74.17,1398.660034,13130987.0,6.03,3.4
462,5519,2000.0,74.17,1429.400024,13130987.0,6.03,3.4
463,5520,2000.0,74.17,1421.219971,13130987.0,6.03,3.4
464,5521,2000.0,74.17,1428.319946,13130987.0,6.03,3.4
465,5522,2000.0,74.17,1426.689941,13130987.0,6.03,3.4
466,5523,2000.0,74.17,1432.189941,13130987.0,6.03,3.4
467,5524,2000.0,74.17,1431.869995,13130987.0,6.03,3.4
468,5525,2000.0,74.17,1409.280029,13130987.0,6.03,3.4
469,5526,2000.0,74.17,1400.140015,13130987.0,6.03,3.4
470,5527,2000.0,74.17,1365.97998,13130987.0,6.03,3.4
471,5528,2000.0,74.17,1351.26001,13130987.0,6.03,3.4
472,5529,2000.0,74.17,1382.949951,13130987.0,6.03,3.4
473,5530,2000.0,74.17,1389.810059,13130987.0,6.03,3.4
474,5531,2000.0,74.17,1372.319946,13130987.0,6.03,3.4
475,5532,2000.0,74.17,1367.719971,13130987.0,6.03,3.4
476,5533,2000.0,74.17,1342.619995,13130987.0,6.03,3.4
477,5534,2000.0,74.17,1347.349976,13130987.0,6.03,3.4
478,5535,2000.0,74.17,1322.359985,13130987.0,6.03,3.4
479,5536,2000.0,74.17,1341.77002,13130987.0,6.03,3.4
480,5537,2000.0,74.17,1348.969971,13130987.0,6.03,3.4
481,5538,2000.0,74.17,1336.089966,13130987.0,6.03,3.4
482,5539,2000.0,74.17,1341.930054,13130987.0,6.03,3.4
483,5540,2000.0,74.17,1314.949951,13130987.0,6.03,3.4
484,5541,2000.0,74.17,1315.22998,13130987.0,6.03,3.4
485,5542,2000.0,74.17,1324.969971,13130987.0,6.03,3.4
486,5543,2000.0,74.17,1376.540039,13130987.0,6.03,3.4
487,5544,2000.0,74.17,1351.459961,13130987.0,6.03,3.4
488,5545,2000.0,74.17,1343.550049,13130987.0,6.03,3.4
489,5546,2000.0,74.17,1369.890015,13130987.0,6.03,3.4
490,5547,2000.0,74.17,1380.199951,13130987.0,6.03,3.4
491,5548,2000.0,74.17,1371.180054,13130987.0,6.03,3.4
492,5549,2000.0,74.17,1359.98999,13130987.0,6.03,3.4
493,5550,2000.0,74.17,1340.930054,13130987.0,6.03,3.4
494,5551,2000.0,74.17,1312.150024,13130987.0,6.03,3.4
495,5552,2000.0,74.17,1322.73999,13130987.0,6.03,3.4
496,5553,2000.0,74.17,1305.599976,13130987.0,6.03,3.4
497,5554,2000.0,74.17,1264.73999,13130987.0,6.03,3.4
498,5555,2000.0,74.17,1274.859985,13130987.0,6.03,3.4
499,5556,2000.0,74.17,1305.949951,13130987.0,6.03,3.4
500,5557,2000.0,74.17,1315.189941,13130987.0,6.03,3.4
501,5558,2000.0,74.17,1328.920044,13130987.0,6.03,3.4
502,5559,2000.0,74.17,1334.219971,13130987.0,6.03,3.4
503,5560,2000.0,74.17,1320.280029,13130987.0,6.03,3.4
504,5561,2001.0,36.07,1283.27002,13262079.0,5.02,2.8
505,5562,2001.0,36.07,1347.560059,13262079.0,5.02,2.8
506,5563,2001.0,36.07,1333.339966,13262079.0,5.02,2.8
507,5564,2001.0,36.07,1298.349976,13262079.0,5.02,2.8
508,5565,2001.0,36.07,1295.859985,13262079.0,5.02,2.8
509,5566,2001.0,36.07,1300.800049,13262079.0,5.02,2.8
510,5567,2001.0,36.07,1313.27002,13262079.0,5.02,2.8
511,5568,2001.0,36.07,1326.819946,13262079.0,5.02,2.8
512,5569,2001.0,36.07,1318.550049,13262079.0,5.02,2.8
513,5570,2001.0,36.07,1326.650024,13262079.0,5.02,2.8
514,5571,2001.0,36.07,1329.469971,13262079.0,5.02,2.8
515,5572,2001.0,36.07,1347.969971,13262079.0,5.02,2.8
516,5573,2001.0,36.07,1342.540039,13262079.0,5.02,2.8
517,5574,2001.0,36.07,1342.900024,13262079.0,5.02,2.8
518,5575,2001.0,36.07,1360.400024,13262079.0,5.02,2.8
519,5576,2001.0,36.07,1364.300049,13262079.0,5.02,2.8
520,5577,2001.0,36.07,1357.51001,13262079.0,5.02,2.8
521,5578,2001.0,36.07,1354.949951,13262079.0,5.02,2.8
522,5579,2001.0,36.07,1364.170044,13262079.0,5.02,2.8
523,5580,2001.0,36.07,1373.72998,13262079.0,5.02,2.8
524,5581,2001.0,36.07,1366.01001,13262079.0,5.02,2.8
525,5582,2001.0,36.07,1373.469971,13262079.0,5.02,2.8
526,5583,2001.0,36.07,1349.469971,13262079.0,5.02,2.8
527,5584,2001.0,36.07,1354.310059,13262079.0,5.02,2.8
528,5585,2001.0,36.07,1352.26001,13262079.0,5.02,2.8
529,5586,2001.0,36.07,1340.890015,13262079.0,5.02,2.8
530,5587,2001.0,36.07,1332.530029,13262079.0,5.02,2.8
531,5588,2001.0,36.07,1314.76001,13262079.0,5.02,2.8
532,5589,2001.0,36.07,1330.310059,13262079.0,5.02,2.8
533,5590,2001.0,36.07,1318.800049,13262079.0,5.02,2.8
534,5591,2001.0,36.07,1315.920044,13262079.0,5.02,2.8
535,5592,2001.0,36.07,1326.609985,13262079.0,5.02,2.8
536,5593,2001.0,36.07,1301.530029,13262079.0,5.02,2.8
537,5594,2001.0,36.07,1278.939941,13262079.0,5.02,2.8
538,5595,2001.0,36.07,1255.27002,13262079.0,5.02,2.8
539,5596,2001.0,36.07,1252.819946,13262079.0,5.02,2.8
540,5597,2001.0,36.07,1245.859985,13262079.0,5.02,2.8
541,5598,2001.0,36.07,1267.650024,13262079.0,5.02,2.8
542,5599,2001.0,36.07,1257.939941,13262079.0,5.02,2.8
543,5600,2001.0,36.07,1239.939941,13262079.0,5.02,2.8
544,5601,2001.0,36.07,1241.22998,13262079.0,5.02,2.8
545,5602,2001.0,36.07,1234.180054,13262079.0,5.02,2.8
546,5603,2001.0,36.07,1241.410034,13262079.0,5.02,2.8
547,5604,2001.0,36.07,1253.800049,13262079.0,5.02,2.8
548,5605,2001.0,36.07,1261.890015,13262079.0,5.02,2.8
549,5606,2001.0,36.07,1264.73999,13262079.0,5.02,2.8
550,5607,2001.0,36.07,1233.420044,13262079.0,5.02,2.8
551,5608,2001.0,36.07,1180.160034,13262079.0,5.02,2.8
552,5609,2001.0,36.07,1197.660034,13262079.0,5.02,2.8
553,5610,2001.0,36.07,1166.709961,13262079.0,5.02,2.8
554,5611,2001.0,36.07,1173.560059,13262079.0,5.02,2.8
555,5612,2001.0,36.07,1150.530029,13262079.0,5.02,2.8
556,5613,2001.0,36.07,1170.810059,13262079.0,5.02,2.8
557,5614,2001.0,36.07,1142.619995,13262079.0,5.02,2.8
558,5615,2001.0,36.07,1122.140015,13262079.0,5.02,2.8
559,5616,2001.0,36.07,1117.579956,13262079.0,5.02,2.8
560,5617,2001.0,36.07,1139.829956,13262079.0,5.02,2.8
561,5618,2001.0,36.07,1152.689941,13262079.0,5.02,2.8
562,5619,2001.0,36.07,1182.170044,13262079.0,5.02,2.8
563,5620,2001.0,36.07,1153.290039,13262079.0,5.02,2.8
564,5621,2001.0,36.07,1147.949951,13262079.0,5.02,2.8
565,5622,2001.0,36.07,1160.329956,13262079.0,5.02,2.8
566,5623,2001.0,36.07,1145.869995,13262079.0,5.02,2.8
567,5624,2001.0,36.07,1106.459961,13262079.0,5.02,2.8
568,5625,2001.0,36.07,1103.25,13262079.0,5.02,2.8
569,5626,2001.0,36.07,1151.439941,13262079.0,5.02,2.8
570,5627,2001.0,36.07,1128.430054,13262079.0,5.02,2.8
571,5628,2001.0,36.07,1137.589966,13262079.0,5.02,2.8
572,5629,2001.0,36.07,1168.380005,13262079.0,5.02,2.8
573,5630,2001.0,36.07,1165.890015,13262079.0,5.02,2.8
574,5631,2001.0,36.07,1183.5,13262079.0,5.02,2.8
575,5632,2001.0,36.07,1179.680054,13262079.0,5.02,2.8
576,5633,2001.0,36.07,1191.810059,13262079.0,5.02,2.8
577,5634,2001.0,36.07,1238.160034,13262079.0,5.02,2.8
578,5635,2001.0,36.07,1253.689941,13262079.0,5.02,2.8
579,5636,2001.0,36.07,1242.97998,13262079.0,5.02,2.8
580,5637,2001.0,36.07,1224.359985,13262079.0,5.02,2.8
581,5638,2001.0,36.07,1209.469971,13262079.0,5.02,2.8
582,5639,2001.0,36.07,1228.75,13262079.0,5.02,2.8
583,5640,2001.0,36.07,1234.52002,13262079.0,5.02,2.8
584,5641,2001.0,36.07,1253.050049,13262079.0,5.02,2.8
585,5642,2001.0,36.07,1249.459961,13262079.0,5.02,2.8
586,5643,2001.0,36.07,1266.439941,13262079.0,5.02,2.8
587,5644,2001.0,36.07,1267.430054,13262079.0,5.02,2.8
588,5645,2001.0,36.07,1248.579956,13262079.0,5.02,2.8
589,5646,2001.0,36.07,1266.609985,13262079.0,5.02,2.8
590,5647,2001.0,36.07,1263.51001,13262079.0,5.02,2.8
591,5648,2001.0,36.07,1261.199951,13262079.0,5.02,2.8
592,5649,2001.0,36.07,1255.540039,13262079.0,5.02,2.8
593,5650,2001.0,36.07,1255.180054,13262079.0,5.02,2.8
594,5651,2001.0,36.07,1245.670044,13262079.0,5.02,2.8
595,5652,2001.0,36.07,1248.920044,13262079.0,5.02,2.8
596,5653,2001.0,36.07,1249.439941,13262079.0,5.02,2.8
597,5654,2001.0,36.07,1284.98999,13262079.0,5.02,2.8
598,5655,2001.0,36.07,1288.48999,13262079.0,5.02,2.8
599,5656,2001.0,36.07,1291.959961,13262079.0,5.02,2.8
600,5657,2001.0,36.07,1312.829956,13262079.0,5.02,2.8
601,5658,2001.0,36.07,1309.380005,13262079.0,5.02,2.8
602,5659,2001.0,36.07,1289.050049,13262079.0,5.02,2.8
603,5660,2001.0,36.07,1293.170044,13262079.0,5.02,2.8
604,5661,2001.0,36.07,1277.890015,13262079.0,5.02,2.8
605,5662,2001.0,36.07,1267.930054,13262079.0,5.02,2.8
606,5663,2001.0,36.07,1248.079956,13262079.0,5.02,2.8
607,5664,2001.0,36.07,1255.819946,13262079.0,5.02,2.8
608,5665,2001.0,36.07,1260.670044,13262079.0,5.02,2.8
609,5666,2001.0,36.07,1267.109985,13262079.0,5.02,2.8
610,5667,2001.0,36.07,1283.569946,13262079.0,5.02,2.8
611,5668,2001.0,36.07,1270.030029,13262079.0,5.02,2.8
612,5669,2001.0,36.07,1276.959961,13262079.0,5.02,2.8
613,5670,2001.0,36.07,1264.959961,13262079.0,5.02,2.8
614,5671,2001.0,36.07,1254.390015,13262079.0,5.02,2.8
615,5672,2001.0,36.07,1255.849976,13262079.0,5.02,2.8
616,5673,2001.0,36.07,1241.599976,13262079.0,5.02,2.8
617,5674,2001.0,36.07,1219.869995,13262079.0,5.02,2.8
618,5675,2001.0,36.07,1214.359985,13262079.0,5.02,2.8
619,5676,2001.0,36.07,1208.430054,13262079.0,5.02,2.8
620,5677,2001.0,36.07,1212.579956,13262079.0,5.02,2.8
621,5678,2001.0,36.07,1223.140015,13262079.0,5.02,2.8
622,5679,2001.0,36.07,1237.040039,13262079.0,5.02,2.8
623,5680,2001.0,36.07,1225.349976,13262079.0,5.02,2.8
624,5681,2001.0,36.07,1218.599976,13262079.0,5.02,2.8
625,5682,2001.0,36.07,1216.76001,13262079.0,5.02,2.8
626,5683,2001.0,36.07,1211.069946,13262079.0,5.02,2.8
627,5684,2001.0,36.07,1226.199951,13262079.0,5.02,2.8
628,5685,2001.0,36.07,1224.380005,13262079.0,5.02,2.8
629,5686,2001.0,36.07,1236.719971,13262079.0,5.02,2.8
630,5687,2001.0,36.07,1234.449951,13262079.0,5.02,2.8
631,5688,2001.0,36.07,1219.23999,13262079.0,5.02,2.8
632,5689,2001.0,36.07,1190.589966,13262079.0,5.02,2.8
633,5690,2001.0,36.07,1198.780029,13262079.0,5.02,2.8
634,5691,2001.0,36.07,1181.52002,13262079.0,5.02,2.8
635,5692,2001.0,36.07,1180.180054,13262079.0,5.02,2.8
636,5693,2001.0,36.07,1208.140015,13262079.0,5.02,2.8
637,5694,2001.0,36.07,1215.680054,13262079.0,5.02,2.8
638,5695,2001.0,36.07,1202.449951,13262079.0,5.02,2.8
639,5696,2001.0,36.07,1214.439941,13262079.0,5.02,2.8
640,5697,2001.0,36.07,1207.709961,13262079.0,5.02,2.8
641,5698,2001.0,36.07,1215.02002,13262079.0,5.02,2.8
642,5699,2001.0,36.07,1210.849976,13262079.0,5.02,2.8
643,5700,2001.0,36.07,1191.030029,13262079.0,5.02,2.8
644,5701,2001.0,36.07,1171.650024,13262079.0,5.02,2.8
645,5702,2001.0,36.07,1190.48999,13262079.0,5.02,2.8
646,5703,2001.0,36.07,1202.930054,13262079.0,5.02,2.8
647,5704,2001.0,36.07,1205.819946,13262079.0,5.02,2.8
648,5705,2001.0,36.07,1204.52002,13262079.0,5.02,2.8
649,5706,2001.0,36.07,1211.22998,13262079.0,5.02,2.8
650,5707,2001.0,36.07,1215.930054,13262079.0,5.02,2.8
651,5708,2001.0,36.07,1220.75,13262079.0,5.02,2.8
652,5709,2001.0,36.07,1214.349976,13262079.0,5.02,2.8
653,5710,2001.0,36.07,1200.47998,13262079.0,5.02,2.8
654,5711,2001.0,36.07,1204.400024,13262079.0,5.02,2.8
655,5712,2001.0,36.07,1183.530029,13262079.0,5.02,2.8
656,5713,2001.0,36.07,1183.430054,13262079.0,5.02,2.8
657,5714,2001.0,36.07,1190.160034,13262079.0,5.02,2.8
658,5715,2001.0,36.07,1191.290039,13262079.0,5.02,2.8
659,5716,2001.0,36.07,1186.72998,13262079.0,5.02,2.8
660,5717,2001.0,36.07,1178.02002,13262079.0,5.02,2.8
661,5718,2001.0,36.07,1181.660034,13262079.0,5.02,2.8
662,5719,2001.0,36.07,1161.969971,13262079.0,5.02,2.8
663,5720,2001.0,36.07,1171.410034,13262079.0,5.02,2.8
664,5721,2001.0,36.07,1157.26001,13262079.0,5.02,2.8
665,5722,2001.0,36.07,1165.310059,13262079.0,5.02,2.8
666,5723,2001.0,36.07,1162.089966,13262079.0,5.02,2.8
667,5724,2001.0,36.07,1184.930054,13262079.0,5.02,2.8
668,5725,2001.0,36.07,1179.209961,13262079.0,5.02,2.8
669,5726,2001.0,36.07,1161.51001,13262079.0,5.02,2.8
670,5727,2001.0,36.07,1148.560059,13262079.0,5.02,2.8
671,5728,2001.0,36.07,1129.030029,13262079.0,5.02,2.8
672,5729,2001.0,36.07,1133.579956,13262079.0,5.02,2.8
673,5730,2001.0,36.07,1132.939941,13262079.0,5.02,2.8
674,5731,2001.0,36.07,1131.73999,13262079.0,5.02,2.8
675,5732,2001.0,36.07,1106.400024,13262079.0,5.02,2.8
676,5733,2001.0,36.07,1085.780029,13262079.0,5.02,2.8
677,5734,2001.0,36.07,1092.540039,13262079.0,5.02,2.8
678,5735,2001.0,36.07,1038.77002,13262079.0,5.02,2.8
679,5736,2001.0,36.07,1032.73999,13262079.0,5.02,2.8
680,5737,2001.0,36.07,1016.099976,13262079.0,5.02,2.8
681,5738,2001.0,36.07,984.5399779999999,13262079.0,5.02,2.8
682,5739,2001.0,36.07,965.7999880000001,13262079.0,5.02,2.8
683,5740,2001.0,36.07,1003.4500119999999,13262079.0,5.02,2.8
684,5741,2001.0,36.07,1012.2700199999999,13262079.0,5.02,2.8
685,5742,2001.0,36.07,1007.0399779999999,13262079.0,5.02,2.8
686,5743,2001.0,36.07,1018.6099849999999,13262079.0,5.02,2.8
687,5744,2001.0,36.07,1040.939941,13262079.0,5.02,2.8
688,5745,2001.0,36.07,1038.550049,13262079.0,5.02,2.8
689,5746,2001.0,36.07,1051.329956,13262079.0,5.02,2.8
690,5747,2001.0,36.07,1072.280029,13262079.0,5.02,2.8
691,5748,2001.0,36.07,1069.630005,13262079.0,5.02,2.8
692,5749,2001.0,36.07,1071.380005,13262079.0,5.02,2.8
693,5750,2001.0,36.07,1062.439941,13262079.0,5.02,2.8
694,5751,2001.0,36.07,1056.75,13262079.0,5.02,2.8
695,5752,2001.0,36.07,1080.98999,13262079.0,5.02,2.8
696,5753,2001.0,36.07,1097.430054,13262079.0,5.02,2.8
697,5754,2001.0,36.07,1091.650024,13262079.0,5.02,2.8
698,5755,2001.0,36.07,1089.97998,13262079.0,5.02,2.8
699,5756,2001.0,36.07,1097.540039,13262079.0,5.02,2.8
700,5757,2001.0,36.07,1077.089966,13262079.0,5.02,2.8
701,5758,2001.0,36.07,1068.609985,13262079.0,5.02,2.8
702,5759,2001.0,36.07,1073.47998,13262079.0,5.02,2.8
703,5760,2001.0,36.07,1089.900024,13262079.0,5.02,2.8
704,5761,2001.0,36.07,1084.780029,13262079.0,5.02,2.8
705,5762,2001.0,36.07,1085.199951,13262079.0,5.02,2.8
706,5763,2001.0,36.07,1100.089966,13262079.0,5.02,2.8
707,5764,2001.0,36.07,1104.609985,13262079.0,5.02,2.8
708,5765,2001.0,36.07,1078.300049,13262079.0,5.02,2.8
709,5766,2001.0,36.07,1059.790039,13262079.0,5.02,2.8
710,5767,2001.0,36.07,1059.780029,13262079.0,5.02,2.8
711,5768,2001.0,36.07,1084.099976,13262079.0,5.02,2.8
712,5769,2001.0,36.07,1087.199951,13262079.0,5.02,2.8
713,5770,2001.0,36.07,1102.839966,13262079.0,5.02,2.8
714,5771,2001.0,36.07,1118.859985,13262079.0,5.02,2.8
715,5772,2001.0,36.07,1115.800049,13262079.0,5.02,2.8
716,5773,2001.0,36.07,1118.540039,13262079.0,5.02,2.8
717,5774,2001.0,36.07,1120.310059,13262079.0,5.02,2.8
718,5775,2001.0,36.07,1118.329956,13262079.0,5.02,2.8
719,5776,2001.0,36.07,1139.089966,13262079.0,5.02,2.8
720,5777,2001.0,36.07,1141.209961,13262079.0,5.02,2.8
721,5778,2001.0,36.07,1142.23999,13262079.0,5.02,2.8
722,5779,2001.0,36.07,1138.650024,13262079.0,5.02,2.8
723,5780,2001.0,36.07,1151.060059,13262079.0,5.02,2.8
724,5781,2001.0,36.07,1142.660034,13262079.0,5.02,2.8
725,5782,2001.0,36.07,1137.030029,13262079.0,5.02,2.8
726,5783,2001.0,36.07,1150.339966,13262079.0,5.02,2.8
727,5784,2001.0,36.07,1157.420044,13262079.0,5.02,2.8
728,5785,2001.0,36.07,1149.5,13262079.0,5.02,2.8
729,5786,2001.0,36.07,1128.52002,13262079.0,5.02,2.8
730,5787,2001.0,36.07,1140.199951,13262079.0,5.02,2.8
731,5788,2001.0,36.07,1139.449951,13262079.0,5.02,2.8
732,5789,2001.0,36.07,1129.900024,13262079.0,5.02,2.8
733,5790,2001.0,36.07,1144.800049,13262079.0,5.02,2.8
734,5791,2001.0,36.07,1170.349976,13262079.0,5.02,2.8
735,5792,2001.0,36.07,1167.099976,13262079.0,5.02,2.8
736,5793,2001.0,36.07,1158.310059,13262079.0,5.02,2.8
737,5794,2001.0,36.07,1139.930054,13262079.0,5.02,2.8
738,5795,2001.0,36.07,1136.76001,13262079.0,5.02,2.8
739,5796,2001.0,36.07,1137.069946,13262079.0,5.02,2.8
740,5797,2001.0,36.07,1119.380005,13262079.0,5.02,2.8
741,5798,2001.0,36.07,1123.089966,13262079.0,5.02,2.8
742,5799,2001.0,36.07,1134.359985,13262079.0,5.02,2.8
743,5800,2001.0,36.07,1142.920044,13262079.0,5.02,2.8
744,5801,2001.0,36.07,1149.560059,13262079.0,5.02,2.8
745,5802,2001.0,36.07,1139.930054,13262079.0,5.02,2.8
746,5803,2001.0,36.07,1144.890015,13262079.0,5.02,2.8
747,5804,2001.0,36.07,1144.650024,13262079.0,5.02,2.8
748,5805,2001.0,36.07,1149.369995,13262079.0,5.02,2.8
749,5806,2001.0,36.07,1157.130005,13262079.0,5.02,2.8
750,5807,2001.0,36.07,1161.02002,13262079.0,5.02,2.8
751,5808,2001.0,36.07,1148.079956,13262079.0,5.02,2.8
752,5809,2002.0,39.37,1154.670044,13493064.0,4.61,1.6
753,5810,2002.0,39.37,1165.27002,13493064.0,4.61,1.6
754,5811,2002.0,39.37,1172.51001,13493064.0,4.61,1.6
755,5812,2002.0,39.37,1164.890015,13493064.0,4.61,1.6
756,5813,2002.0,39.37,1160.709961,13493064.0,4.61,1.6
757,5814,2002.0,39.37,1155.140015,13493064.0,4.61,1.6
758,5815,2002.0,39.37,1156.550049,13493064.0,4.61,1.6
759,5816,2002.0,39.37,1145.599976,13493064.0,4.61,1.6
760,5817,2002.0,39.37,1138.410034,13493064.0,4.61,1.6
761,5818,2002.0,39.37,1146.189941,13493064.0,4.61,1.6
762,5819,2002.0,39.37,1127.569946,13493064.0,4.61,1.6
763,5820,2002.0,39.37,1138.880005,13493064.0,4.61,1.6
764,5821,2002.0,39.37,1127.579956,13493064.0,4.61,1.6
765,5822,2002.0,39.37,1119.310059,13493064.0,4.61,1.6
766,5823,2002.0,39.37,1128.180054,13493064.0,4.61,1.6
767,5824,2002.0,39.37,1132.150024,13493064.0,4.61,1.6
768,5825,2002.0,39.37,1133.280029,13493064.0,4.61,1.6
769,5826,2002.0,39.37,1133.060059,13493064.0,4.61,1.6
770,5827,2002.0,39.37,1100.640015,13493064.0,4.61,1.6
771,5828,2002.0,39.37,1113.569946,13493064.0,4.61,1.6
772,5829,2002.0,39.37,1130.199951,13493064.0,4.61,1.6
773,5830,2002.0,39.37,1122.199951,13493064.0,4.61,1.6
774,5831,2002.0,39.37,1094.439941,13493064.0,4.61,1.6
775,5832,2002.0,39.37,1090.02002,13493064.0,4.61,1.6
776,5833,2002.0,39.37,1083.51001,13493064.0,4.61,1.6
777,5834,2002.0,39.37,1080.170044,13493064.0,4.61,1.6
778,5835,2002.0,39.37,1096.219971,13493064.0,4.61,1.6
779,5836,2002.0,39.37,1111.939941,13493064.0,4.61,1.6
780,5837,2002.0,39.37,1107.5,13493064.0,4.61,1.6
781,5838,2002.0,39.37,1118.51001,13493064.0,4.61,1.6
782,5839,2002.0,39.37,1116.47998,13493064.0,4.61,1.6
783,5840,2002.0,39.37,1104.180054,13493064.0,4.61,1.6
784,5841,2002.0,39.37,1083.339966,13493064.0,4.61,1.6
785,5842,2002.0,39.37,1097.97998,13493064.0,4.61,1.6
786,5843,2002.0,39.37,1080.949951,13493064.0,4.61,1.6
787,5844,2002.0,39.37,1089.839966,13493064.0,4.61,1.6
788,5845,2002.0,39.37,1109.430054,13493064.0,4.61,1.6
789,5846,2002.0,39.37,1109.380005,13493064.0,4.61,1.6
790,5847,2002.0,39.37,1109.890015,13493064.0,4.61,1.6
791,5848,2002.0,39.37,1106.72998,13493064.0,4.61,1.6
792,5849,2002.0,39.37,1131.780029,13493064.0,4.61,1.6
793,5850,2002.0,39.37,1153.839966,13493064.0,4.61,1.6
794,5851,2002.0,39.37,1146.140015,13493064.0,4.61,1.6
795,5852,2002.0,39.37,1162.77002,13493064.0,4.61,1.6
796,5853,2002.0,39.37,1157.540039,13493064.0,4.61,1.6
797,5854,2002.0,39.37,1164.310059,13493064.0,4.61,1.6
798,5855,2002.0,39.37,1168.26001,13493064.0,4.61,1.6
799,5856,2002.0,39.37,1165.579956,13493064.0,4.61,1.6
800,5857,2002.0,39.37,1154.089966,13493064.0,4.61,1.6
801,5858,2002.0,39.37,1153.040039,13493064.0,4.61,1.6
802,5859,2002.0,39.37,1166.160034,13493064.0,4.61,1.6
803,5860,2002.0,39.37,1165.550049,13493064.0,4.61,1.6
804,5861,2002.0,39.37,1170.290039,13493064.0,4.61,1.6
805,5862,2002.0,39.37,1151.849976,13493064.0,4.61,1.6
806,5863,2002.0,39.37,1153.589966,13493064.0,4.61,1.6
807,5864,2002.0,39.37,1148.699951,13493064.0,4.61,1.6
808,5865,2002.0,39.37,1131.869995,13493064.0,4.61,1.6
809,5866,2002.0,39.37,1138.48999,13493064.0,4.61,1.6
810,5867,2002.0,39.37,1144.579956,13493064.0,4.61,1.6
811,5868,2002.0,39.37,1147.390015,13493064.0,4.61,1.6
812,5869,2002.0,39.37,1146.540039,13493064.0,4.61,1.6
813,5870,2002.0,39.37,1136.76001,13493064.0,4.61,1.6
814,5871,2002.0,39.37,1125.400024,13493064.0,4.61,1.6
815,5872,2002.0,39.37,1126.339966,13493064.0,4.61,1.6
816,5873,2002.0,39.37,1122.72998,13493064.0,4.61,1.6
817,5874,2002.0,39.37,1125.290039,13493064.0,4.61,1.6
818,5875,2002.0,39.37,1117.800049,13493064.0,4.61,1.6
